web-scraper-order,web-scraper-start-url,title,author,link,link-href
"1653744324-35","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Улусная система Монгольской империи в памятниках письменности имперских центров чингизидских ханств и Древней Руси : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рос. гос. гуманитар. ун-т (РГГУ). - Москва, 2006. - 23 с.","Никитин, Александр Николаевич.","Описание","https://search.rsl.ru/ru/record/01003281326"
"1653744324-4","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Мобилизация офицерского корпуса РККА и повышение его боевого мастерства в годы Великой Отечественной войны : 1941-1945 : автореферат дис. ... кандидата исторических наук : 07.00.02 / Костром. гос. ун-т им. Н.А. Некрасова. - Кострома, 2004. - 25 с.","Колесников, Владимир Федорович.","Описание","https://search.rsl.ru/ru/record/01002665845"
"1653744324-147","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Владимирская ученая архивная комиссия: создание, научная и просветительская деятельность : 1898 - 1918 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Кириллова Любовь Владимировна; [Место защиты: Владимир. гос. ун-т им. Александра Григорьевича и Николая Григорьевича Столетовых]. - Владимир, 2012. - 24 с.","Кириллова, Любовь Владимировна.","Описание","https://search.rsl.ru/ru/record/01005015208"
"1653744324-195","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Организация управления Туркестаном в начале XX века : автореферат дис. ... кандидата исторических наук : 07.00.02 / Шушкова Маргарита Евгеньевна; [Место защиты: Рос. гос. гуманитар. ун-т (РГГУ)]. - Москва, 2015. - 29 с.","Шушкова, Маргарита Евгеньевна.","Описание","https://search.rsl.ru/ru/record/01006644498"
"1653744324-57","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Потомственное дворянство в условиях пореформенной России : на материалах Тверской губернии : автореферат дис. ... кандидата исторических наук : 07.00.02 / Лещенко Инна Николаевна; [Место защиты: Гос. ун-т упр.]. - Москва, 2007. - 25 с.","Лещенко, Инна Николаевна.","Описание","https://search.rsl.ru/ru/record/01003161922"
"1653744324-184","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Российско-белорусское сотрудничество в нефтегазовой сфере в 1992-2008 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Тихонова Светлана Вячеславовна; [Место защиты: Моск. гос. ун-т им. М.В. Ломоносова]. - Москва, 2015. - 19 с.","Тихонова, Светлана Вячеславовна.","Описание","https://search.rsl.ru/ru/record/01005561355"
"1653744324-218","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Историческое краеведение в социокультурном пространстве Алтая во второй половине 1940-х - первой половине 1980-х гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Беневаленская Евгения Николаевна; [Место защиты: Алт. гос. ун-т]. - Барнаул, 2018. - 23 с.","Беневаленская, Евгения Николаевна.","Описание","https://search.rsl.ru/ru/record/01008707080"
"1653744324-120","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","""Крестьянская Россия"" - Трудовая крестьянская партия : создание, этапы развития, механизм функционирования : 1920-1953 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Соколов Михаил Владимирович; [Место защиты: Рос. гос. гуманитар. ун-т (РГГУ)]. - Москва, 2011. - 24 с.","Соколов, Михаил Владимирович.","Описание","https://search.rsl.ru/ru/record/01004846602"
"1653744324-154","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социокультурный облик рядового и командного состава продовольственных отрядов : 1917-1921 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Клицунов Денис Петрович; [Место защиты: Рос. гос. ун-т туризма и сервиса]. - Москва, 2012. - 27 с.","Клицунов, Денис Петрович.","Описание","https://search.rsl.ru/ru/record/01005042808"
"1653744324-258","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Детская повседневность Советской России 1920-х гг. : на материалах Курганского и Шадринского округов : автореферат дис. ... кандидата исторических наук : 07.00.02 / Перова Марина Андреевна; [Место защиты: Южно-Уральский государственный университет (национальный исследовательский университет)]. - Челябинск, 2021. - 25 с.","Перова, Марина Андреевна.","Описание","https://search.rsl.ru/ru/record/01010623916"
"1653744324-34","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Новгородская земля и шведы в период смуты XVII в. : автореферат дис. ... доктора исторических наук : 07.00.02 / Ин-т рос. истории РАН. - Москва, 2006. - 39 с.","Кобзарева, Елена Игоревна.","Описание","https://search.rsl.ru/ru/record/01003281319"
"1653744324-248","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Усадебный мир Мусиных-Пушкиных : традиции и динамика изменений треть XVIII в. – начало XX : последняя треть XVIII в. – начало XX : автореферат дис. ... кандидата исторических наук : 07.00.02 / Ким Юлия Владимировна; [Место защиты: Российский государственный гуманитарный университет]. - Москва, 2020. - 28 с.","Ким, Юлия Владимировна.","Описание","https://search.rsl.ru/ru/record/01010248785"
"1653744324-239","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Правительственные проекты преодоления революционного кризиса 1905 г. в России : автореферат дис. ... кандидата исторических наук : 07.00.02 / Новосельский Сергей Сергеевич; [Место защиты: Российский государственный гуманитарный университет]. - Москва, 2019. - 35 с.","Новосельский, Сергей Сергеевич.","Описание","https://search.rsl.ru/ru/record/01010173869"
"1653744324-142","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Женское движение в общественно-политической жизни современной России : 1991-2011 : автореферат дис. ... кандидата исторических наук : 07.00.02 / Тимшина Екатерина Леонидовна; [Место защиты: Моск. гос. ун-т им. М.В. Ломоносова]. - Москва, 2012. - 31 с.","Тимшина, Екатерина Леонидовна.","Описание","https://search.rsl.ru/ru/record/01005011630"
"1653744324-148","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социокультурная среда города Зеленограда : 1958-2000-е гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Алферова Александра Михайловна; [Место защиты: Рос. гос. гуманитар. ун-т (РГГУ)]. - Москва, 2012. - 24 с.","Алферова, Александра Михайловна.","Описание","https://search.rsl.ru/ru/record/01005016444"
"1653744324-7","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Начальный период войны в представлениях командного состава РККА в 1921-1941 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рос. гос. гуманитар. ун-т (РГГУ). - Москва, 2004. - 21 с.","Арцыбашев, Валерий Александрович.","Описание","https://search.rsl.ru/ru/record/01002735019"
"1653744324-137","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Российская эмиграция в Северной Америке в XX веке : автореферат дис. ... доктора исторических наук : 07.00.02 / Баландина Ольга Викторовна; [Место защиты: Моск. пед. гос. ун-т]. - Москва, 2011. - 36 с.","Баландина, Ольга Викторовна.","Описание","https://search.rsl.ru/ru/record/01005044909"
"1653744324-33","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Рынок наемной рабочей силы в последней четверти XVIII - первой половине XIX вв. : по материалам маклерских книг слуг и рабочих людей города Торжка : автореферат дис. ... кандидата исторических наук : 07.00.02, 07.00.09 / Твер. гос. ун-т. - Тверь, 2006. - 22 с.","Прядеина, Ирина Евгеньевна.","Описание","https://search.rsl.ru/ru/record/01003279515"
"1653744324-232","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Лефортово как центр консолидации военных формирований и учреждений Российской империи в XVIII - начале XX вв. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Башмаков Михаил Борисович; [Место защиты: Моск. гос. обл. ун-т]. - Мытищи, 2019. - 26 с.","Башмаков, Михаил Борисович.","Описание","https://search.rsl.ru/ru/record/01008702915"
