web-scraper-order,web-scraper-start-url,title,author,link,link-href
"1652682024-935","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Правительственное попечение о народном образовании в России : на примере Оренбургского учебного округа. 1874-1917 гг. : автореферат дис. ... доктора исторических наук : 07.00.02 / Галиуллина Светлана Дмитриевна; [Место защиты: Рос. гос. ун-т туризма и сервиса]. - Москва, 2012. - 42 с.","Галиуллина, Светлана Дмитриевна.","Описание","https://search.rsl.ru/ru/record/01005061597"
"1652682024-905","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Внешняя политика в общественном мнении России накануне Первой мировой войны 1908 - 1914 гг. : автореферат дис. ... доктора исторических наук : 07.00.02 / Кострикова Елена Гавриловна; [Место защиты: Ин-т рос. истории РАН]. - Москва, 2011. - 55 с.","Кострикова, Елена Гавриловна.","Описание","https://search.rsl.ru/ru/record/01004856786"
"1652682024-797","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","История становления и развития системы начального профессионального образования России : автореферат дис. ... кандидата исторических наук : 07.00.02 / Воронеж. гос. пед. ун-т. - Воронеж, 2006. - 26 с.","Дереглазов, Николай Алексеевич.","Описание","https://search.rsl.ru/ru/record/01003274197"
"1652682024-898","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","История молодежного поисково-краеведческого движения в России в 40-е - начале 90-х годов XX века : на материалах Курской области : автореферат дис. ... кандидата исторических наук : 07.00.02 / Мелихова Юлия Анатольевна; [Место защиты: Кур. гос. ун-т]. - Курск, 2011. - 24 с.","Мелихова, Юлия Анатольевна.","Описание","https://search.rsl.ru/ru/record/01004844200"
"1652682024-895","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Народы Северо-Восточного Кавказа в середине XVIII - начале XIX в. : проблемы социально-экономического развития и государственно-политического устройства : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рабаданова Альбина Умалатовна; [Место защиты: Ин-т истории, археологии и этнографии Дагест. науч. центра РАН]. - Махачкала, 2011. - 26 с.","Рабаданова, Альбина Умалатовна.","Описание","https://search.rsl.ru/ru/record/01004840001"
"1652682024-870","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Партийно-государственное руководство внутренней торговлей и социальным снабжением в Советской России в годы НЭПа : 1921 - 1929 гг. : автореферат дис. ... доктора исторических наук : 07.00.02 / Данильченко Сергей Леонидович; [Место защиты: Астрахан. гос. ун-т]. - Москва, 2009. - 35 с.","Данильченко, Сергей Леонидович.","Описание","https://search.rsl.ru/ru/record/01004602371"
"1652682024-946","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Молодёжное движение Орловского региона в 1890-е гг. - 1945 г.: от политических организаций начала XX века до ВЛКСМ : автореферат дис. ... кандидата исторических наук : 07.00.02 / Осипов Руслан Павлович; [Место защиты: Моск. гуманитар. ун-т]. - Москва, 2013. - 27 с.","Осипов, Руслан Павлович.","Описание","https://search.rsl.ru/ru/record/01005543753"
"1652682024-802","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Эволюция профессионального церковного образования в России : автореферат дис. ... доктора исторических наук : 07.00.02 / Рос. гос. соц. ун-т. - Москва, 2006. - 51 с.","Ляпунова, Наталия Валентиновна.","Описание","https://search.rsl.ru/ru/record/01003288461"
"1652682024-876","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социальные и культурные факторы российско-кавказского взаимодействия : вторая половина XIX - первая треть XX вв. : автореферат дис. ... доктора исторических наук : 07.00.02 / Туаева Берта Владимировна; [Место защиты: Сев.-Осет. гос. ун-т им. К.Л. Хетагурова]. - Владикавказ, 2010. - 38 с.","Туаева, Берта Владимировна.","Описание","https://search.rsl.ru/ru/record/01004604320"
"1652682024-911","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Становление и развитие аптечной службы в России в XVI - начале XX вв. : автореферат дис. ... доктора исторических наук : 07.00.02 / Коротеева Наталья Николаевна; [Место защиты: Кур. гос. ун-т]. - Курск, 2011. - 42 с.","Коротеева, Наталья Николаевна.","Описание","https://search.rsl.ru/ru/record/01005045543"
"1652682024-955","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Борьба с нищенством в Курской губернии в условиях индустриальной модернизации конца XIX - начала XX века : автореферат дис. ... кандидата исторических наук : 07.00.02 / Соболева Жанна Владимировна; [Место защиты: Кур. гос. ун-т]. - Курск, 2015. - 26 с.","Соболева, Жанна Владимировна.","Описание","https://search.rsl.ru/ru/record/01006644644"
"1652682024-825","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социально-экономическое развитие Республик Северного Кавказа в годы Великой Отечественной войны : 1941-1945 гг. : автореферат дис. ... доктора исторических наук : 07.00.02 / Магомаев Ваха Хасаханович; [Место защиты: Моск. пед. гос. ун-т]. - Москва, 2007. - 32 с.","Магомаев, Ваха Хасаханович.","Описание","https://search.rsl.ru/ru/record/01003461440"
"1652682024-786","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Государственно-дипломатическая деятельность Н.П. Игнатьева в 1856-1878 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Рос. гос. соц. ун-т. - Москва, 2005. - 27 с.","Толстых, Антон Павлович.","Описание","https://search.rsl.ru/ru/record/01002974871"
"1652682024-945","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Социально-экономические преобразования сельского хозяйства Московской области в 50 - е - 60 - е гг. XX в. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Зеленцова Анастасия Александровна; [Место защиты: Моск. гуманитар. ун-т]. - Москва, 2013. - 25 с.","Зеленцова, Анастасия Александровна.","Описание","https://search.rsl.ru/ru/record/01005543174"
"1652682024-928","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Становление системы местного самоуправления в Москве и Московской области в конце XX - начале XXI вв. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Раевская Александра Ревовна; [Место защиты: Моск. гос. ун-т им. М.В. Ломоносова]. - Москва, 2012. - 30 с.","Раевская, Александра Ревовна.","Описание","https://search.rsl.ru/ru/record/01005053212"
"1652682024-857","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Централизация государственного управления на Северном Кавказе во второй половине XIX - первой четверти XX в. : автореферат дис. ... доктора исторических наук : 07.00.02 / Шавлохова Елена Сергеевна; [Место защиты: Пятигор. гос. технол. ун-т]. - Пятигорск, 2009. - 57 с.","Шавлохова, Елена Сергеевна.","Описание","https://search.rsl.ru/ru/record/01003472273"
"1652682024-965","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Духовно-просветительская и благотворительная деятельность Русской Православной Церкви : 1990-е – 2000-е гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Тулянов Владислав Андреевич; [Место защиты: Московский государственный областной университет]. - Мытищи, 2020. - 30 с.","Тулянов, Владислав Андреевич.","Описание","https://search.rsl.ru/ru/record/01010251976"
"1652682024-796","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Развитие высшего образования на юге России : 20-90-е годы XX века : автореферат дис. ... доктора исторических наук : 07.00.02 / Ставроп. гос. ун-т. - Ставрополь, 2006. - 46 с.","Кононенко, Виктор Михайлович.","Описание","https://search.rsl.ru/ru/record/01003273698"
"1652682024-816","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Развитие образования в России в XIX веке : автореферат дис. ... кандидата исторических наук : 07.00.02 / Шилина Елена Вячеславовна; [Место защиты: Моск. гос. обл. ун-т]. - Москва, 2007. - 28 с.","Шилина, Елена Вячеславовна.","Описание","https://search.rsl.ru/ru/record/01003064111"
"1652682024-893","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Организация и деятельность правоохранительных органов в приграничных районах Северо-Запада России в 1920-1930-е годы : автореферат дис. ... доктора исторических наук : 07.00.02 / Матвеев Сергей Евгеньевич; [Место защиты: Сарат. гос. соц.-эконом. ун-т]. - Саратов, 2010. - 38 с.","Матвеев, Сергей Евгеньевич.","Описание","https://search.rsl.ru/ru/record/01004844410"
"1652682024-894","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Деятельность органов пропаганды и агитации в тыловых районах Европейской части РСФСР в годы Великой Отечественной войны 1941-1945 гг. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Смирнова Марина Васильевна; [Место защиты: Моск. пед. гос. ун-т]. - Москва, 2010. - 19 с.","Смирнова, Марина Васильевна.","Описание","https://search.rsl.ru/ru/record/01004856588"
"1652682024-920","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Становление и развитие малых городов Среднего Поволжья : XVII - начало XX вв. : автореферат дис. ... кандидата исторических наук : 07.00.02 / Корнеева Юлия Васильевна; [Место защиты: Моск. гуманитар. ун-т]. - Москва, 2012. - 24 с.","Корнеева, Юлия Васильевна.","Описание","https://search.rsl.ru/ru/record/01005020044"
"1652682024-896","https://search.rsl.ru/ru/search#yf=2004&s=pubyear&vc=07.00.02&l=570&d=xref&q=(%22%D0%A0%D0%BE%D1%81.%20%D0%B3%D0%BE%D1%81.%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB.%20%D1%83%D0%BD-%D1%82%22%20OR%20%22%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%22)","Исторический опыт деятельности советского государства по формированию системы социального обеспечения граждан: 1917-1941 гг. : на материалах Центрально-Промышленного экономического района РСФСР : автореферат дис. ... кандидата исторических наук : 07.00.02 / Калюжная Наталья Андреевна; [Место защиты: Рос. гос. социал. ун-т]. - Москва, 2011. - 25 с.","Калюжная, Наталья Андреевна.","Описание","https://search.rsl.ru/ru/record/01004841358"
